# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_cons_01  order by site_no' |# 02/19/2019 21:01:02, llorzol
#
agency_cd	site_no	cons_seq_nu	cons_dt	special_treat_cd	cons_contractor_nm	cons_src_cd	seal_depth_va	seal_cd	cons_meth_cd	dev_meth_cd	dev_du	finish_cd	cons_web_cd	cons_cn	cons_cr	cons_mn	cons_md
5s	15s	9n	8s	1s	12s	1s	4s	1s	1s	1s	3s	1s	1s	8s	25d	8s	25d
USGS	454249119183801	1	19680403		ALLISON	D	  25	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	07-FEB-2005 21:42:19
USGS	454249119183801	2	19820504		LARRY BURD	D			A			X	Y	tiffany	07-FEB-2005 21:42:19	tiffany	07-FEB-2005 21:42:19
USGS	454250121303501	1	19670403		JANNSEN DRLG	D	   0	B	C	P	  4	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454251119535501	1	20010104		ED BROWN	D	 483	G	A			X	Y	tiffany	07-SEP-2005 19:53:39	tiffany	07-SEP-2005 19:53:39
USGS	454251119541201	1	20001103		ED BROWN	D	 472	G	A			X	Y	tiffany	07-SEP-2005 17:50:28	tiffany	07-SEP-2005 17:50:28
USGS	454259118590001	1	19731105		DON SMITH	D	  53	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	22-NOV-2004 18:25:55
USGS	454300118412201	1	19730416		TROY GRIFFIN	D	  20	G	A	C		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454300120122001	1	20030509		WALDROOP	D	 228	G	A			P	Y	tiffany	18-APR-2017 16:45:02	tiffany	18-APR-2017 16:45:02
USGS	454301118321601	1	19740910		DON FOREMAN	D	  19	G	A	C	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454302120120401	1	194802		R. STRASSER	D	  72		C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	07-APR-2005 16:30:54
USGS	454303118504501	1	1904		FRED IBRUE	D						X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454307118192601	1	19830123		B&A DRILLING	D	  69	G	A			X	Y	tiffany	24-MAY-2005 17:47:20	tiffany	24-MAY-2005 17:47:20
USGS	454307118373101	1	19690909		RUDD DAVIS	D	  50	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454307119164101	1	19760507		WALLACE	D	  81	G	A	A		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454310119011001	1	19680415		O ELLSWORTH	D	  40	G	A			X	Y	tiffany	13-JAN-2005 15:17:12	tiffany	13-JAN-2005 15:17:12
USGS	454310119011001	2	19761015		LARRY BURD	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454310119011001	3	19910408		LARRY BURD	D			A			X	Y	tiffany	13-JAN-2005 15:17:13	tiffany	13-JAN-2005 15:17:13
USGS	454310119124801	1	19770227		MOORE	D	 177	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454310119124801	2	19920121		PAT WALLACE	D			A			X	Y	tiffany	23-NOV-2004 15:40:02	tiffany	23-NOV-2004 15:40:02
USGS	454311118262901	1	19680409		ROY FRENCH	D	  40	G	A			X	Y	tiffany	24-MAY-2005 16:41:31	tiffany	24-MAY-2005 16:41:31
USGS	454311119055001	1	19781021		WALLACE	D	  78	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454317119031201	1	19790221		LARRY BURD	D	  36	G	A	A		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454317119031201	2	19810902		LARRY BURD	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454317120120901	1	19720711		STRASSER DRL	D	  33	G	C	A	 36	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454318119164201	1	19760420		WALLACE	D	  49	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	06-JUN-2005 16:33:33
USGS	454320118190901	1	19820520		LARRY BURD	D	  65	G	A			X	Y	tiffany	26-MAY-2005 16:14:06	tiffany	26-MAY-2005 16:14:06
USGS	454328118444201	1	19750315		LARRY BURD	D	  18	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	17-SEP-2004 16:24:27
USGS	454328118444201	2	19750408		LARRY BURD	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	17-SEP-2004 16:24:28
USGS	454329122531201	1	19731212		F. MCGEE DR.	D	 100	G	A			P	Y	tiffany	15-MAR-2002 17:57:31	tiffany	15-MAR-2002 17:57:31
USGS	454331119141601	1	19800221		WALLACE	D	 100	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454336119073101	1	19760215		WALLACE	D	 137	G	A	A		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454346120390201	1	19720912		STRASSER	D	  40	G	C		 72	S	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454348119071701	1	19760121		WALLACE	D	  38	G	A		  3	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454348119084501	1	19761203		WALLACE	D	  37	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454348119084501	2	19900314		WALLACE	D			A			X	Y	tiffany	06-JUN-2005 22:11:48	tiffany	06-JUN-2005 22:11:48
USGS	454350120022001	1	19680521		TROY GRIFFIN	D	  20	C	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454351117514701	1	19810727		DAPORTE DRLG	D	  20	G	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454351117514801	1	19830511		JANNSEN	D	  20	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454352118313801	1	19680308		ROY T FRENCH	D	  22	B	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	09-MAR-2005 16:40:51
USGS	454352119522201	1	20000831		ED BROWN	D	 464	G	A			X	Y	tiffany	07-SEP-2005 17:29:58	tiffany	07-SEP-2005 17:29:58
USGS	454352120113001	1	19670121		JUNGMANN DRL	D	  50	G	C	A	 48	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454353118313901	1	19680412		ROY T FRENCH	D	  28	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454353118313901	2	19760522		WALLACE DRLG	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	17-MAR-2005 18:09:43
USGS	454355119522201	1	20010307		ED BROWN	D	 493	G	A			X	Y	tiffany	07-SEP-2005 19:39:14	tiffany	07-SEP-2005 19:39:14
USGS	454358119132601	1	19730810		RC ALLISON	D	  57	G	C	B	  2	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454359119170801	1	19761218		WALLACE	D	  60	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	22-NOV-2004 22:23:41
USGS	454359119170801	2	19930126		WALLACE	D			A			X	Y	tiffany	22-NOV-2004 22:23:41	tiffany	22-NOV-2004 22:23:41
USGS	454409118302901	1	19671106		JUNGMANN	D	 460		C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454416119212801	1	19560101		BEN DREYER	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454416119212801	2	19870123		WALLACE	D	 180	G	A			X	Y	tiffany	07-DEC-2004 19:03:22	tiffany	07-DEC-2004 19:03:22
USGS	454427119044401	1	19761201		WALLACE	D	  92	G	A	P	  4	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454427119044401	2	19770615		WALLACE	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454434119112401	1	1951		A A DURAND	D			C			X	Y	tiffany	28-JAN-2005 17:15:05	tiffany	28-JAN-2005 17:15:05
USGS	454435119110001	1	19740801		GRIFFIN	D	  45	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	12-AUG-2005 17:17:26
USGS	454435119110001	2	19930521		SCHNEIDER	D	 951	G	R			G	Y	tiffany	12-AUG-2005 17:17:26	tiffany	12-AUG-2005 17:17:26
USGS	454440119092201	1	19781211		WALLACE	D	  51	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	13-JAN-2005 16:20:34
USGS	454440119092201	2	19790312		WALLACE	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	13-JAN-2005 16:20:35
USGS	454440119092201	3	19790424		JUNGMANN	D			C			X	Y	tiffany	13-JAN-2005 16:20:35	tiffany	13-JAN-2005 16:20:35
USGS	454442117011801	1	19640527		DAVIS DRLG	D	  21	G	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454442119213101	1	19681220		DON SMITH	D	  50	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	15-APR-2005 17:43:36
USGS	454443119110201	1	194709		EDWARDS A M	D		G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	06-DEC-2004 16:25:41
USGS	454443119110201	2	19640620		DREYER, BEN	D			C			X	Y	tiffany	06-DEC-2004 16:25:42	tiffany	06-DEC-2004 16:25:42
USGS	454445119105901	1	19940107		SCHNEIDER	D	 955	G	R			S	Y	tiffany	07-SEP-2005 22:31:38	tiffany	07-SEP-2005 22:31:38
USGS	454455119325001	1					   0						Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454456119113901	1	19770320		WALLACE	D	  20	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454456119113901	2	19970903		WALLACE	D	 259	G	A			X	Y	tiffany	06-JUN-2005 21:17:00	tiffany	06-JUN-2005 21:17:00
USGS	454502119070701	1	19720527		IVAN COOK	D	 594	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	03-JUN-2005 13:54:46
USGS	454502119070701	2	19790918		JUNGMANN	D			C			X	Y	tiffany	03-JUN-2005 13:54:46	tiffany	03-JUN-2005 13:54:47
USGS	454502119070701	3	19820527		LARRY BURD	D			A			X	Y	tiffany	03-JUN-2005 13:54:47	tiffany	03-JUN-2005 13:54:47
USGS	454502119083501	1	19751001		COLLIER,M	D	 403	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454503119562601	1	19750915		GRIFFIN TROY	D	 320	B	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454506119323801	1	1962			A							Y	nwis	04-NOV-1998 00:00:00	tiffany	28-MAR-2005 20:42:45
USGS	454507119200601	1	19660218		TROY GRIFFIN	D	  30	C	C			X	Y	tiffany	17-AUG-2005 20:56:07	tiffany	17-AUG-2005 20:56:07
USGS	454507119331301	1	1958		E CRAMER	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	03-FEB-2005 19:41:01
USGS	454513119042801	1	19670225		FRENCH ROY T	D	  18	B	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454513119042801	2	19670419		FRENCH ROY T	D			A	C			Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454513119042801	3	19751008		LARRY BURD	D	  22	G	A			X	Y	tiffany	07-JUN-2005 13:53:11	tiffany	07-JUN-2005 13:53:11
USGS	454519119200501	1	19660307		TROY GRIFFIN	D	  30	C	C	B	  1		Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454520119085801	1	1954		ROY FRENCH	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454526118311901	1	19401102		DURAND	D						X	Y	tiffany	08-DEC-2004 15:51:47	tiffany	08-DEC-2004 15:51:47
USGS	454526118311901	2	19681029		DON SMITH	D	 100	G				X	Y	nwis	04-NOV-1998 00:00:00	tiffany	08-DEC-2004 15:51:47
USGS	454526119200701	1	19700401		H WALKER	D	   6		C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454533119082401	1	19770302		WALLACE	D	 100	G	A	A		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454533119082401	2	19780618		WALLACE	D			A			X	Y	tiffany	17-AUG-2005 22:35:00	tiffany	17-AUG-2005 22:35:00
USGS	454533119082401	3	19820425		JANNSEN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454533119082401	4	19820526		LARRY BURD	D			A			X	Y	tiffany	17-AUG-2005 22:35:00	tiffany	17-AUG-2005 22:35:00
USGS	454533119200401	1	19660307		TROY GRIFFIN	D	  40	C	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	18-APR-2005 21:02:15
USGS	454533119200401	2	19670114		TROY GRIFFIN	D			C			X	Y	tiffany	18-APR-2005 21:02:15	tiffany	18-APR-2005 21:02:15
USGS	454533119323701	1	19560810		CRAMER	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	19-OCT-2004 21:00:45
USGS	454535119065801	1	19630212		ROY FRENCH	D	  66	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	07-JUN-2005 14:31:28
USGS	454535119065801	2	19710224		TROY GRIFFIN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	07-JUN-2005 14:31:29
USGS	454535119065801	3	19790119		WALLACE DRLG	D			A			X	Y	tiffany	07-JUN-2005 14:31:28	tiffany	07-JUN-2005 14:31:28
USGS	454535119065801	4	19840515		LARRY BURD	D			A			X	Y	tiffany	07-JUN-2005 14:31:28	tiffany	07-JUN-2005 14:31:28
USGS	454537118332901	1	1950		CHAS MOORE	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454537118332901	2	19621109		DON SMITH	D			C	P	  3	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454539118283901	1	19700923		DK SMITH	D	 115	G	C			X	Y	tiffany	02-FEB-2005 16:36:37	tiffany	02-FEB-2005 16:36:37
USGS	454539118283901	2	19940404		LARRY BURD	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	02-FEB-2005 16:36:38
USGS	454539119272601	1	19600925		MARTIN	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454539119272602	1	19630401		H. MARTIN	D			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454544119101901	1	19780904		WALLACE	D	 137	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454544119101901	2	19850114		LARRY BURD	D			A			X	Y	tiffany	24-MAR-2005 17:59:14	tiffany	24-MAR-2005 17:59:14
USGS	454544119101901	3	19890721		LARRY BURD	D			A			X	Y	tiffany	24-MAR-2005 17:59:14	tiffany	24-MAR-2005 17:59:14
USGS	454546119105901	1	19780610		WALLACE	D	 150	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	16-NOV-2004 22:01:15
USGS	454546119105901	2	19780904		WALLACE	D			A			X	Y	tiffany	16-NOV-2004 22:01:15	tiffany	16-NOV-2004 22:01:15
USGS	454548119213901	1	19680401		DON SMITH	D	 238	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	08-FEB-2005 15:29:50
USGS	454554118270501	1	19661214		DON SMITH	D	  26	G	C		  8	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454554119121801	1	20130221		SCHNEIDER	D	 905	G	A			P	Y	tiffany	13-JUL-2015 16:25:21	tiffany	13-JUL-2015 16:25:21
USGS	454555119164501	1	19751030		TROY GRIFFIN	D	  20	B	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	18-NOV-2004 19:34:48
USGS	454555119164501	2	19760601		TROY GRIFFIN	D	  95	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	18-NOV-2004 19:34:49
USGS	454557119260901	1	19550822		DREYER	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	16-NOV-2004 21:32:31
USGS	454559118333301	1	19680831		DON SMITH	D	  44	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454600119340401	1	19600326		CRAMER	D	  92	C	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	02-NOV-2004 16:13:13
USGS	454600119340401	2	19820225		BURD DRLG	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454602118334101	1	19600115		DON SMITH	D	  32	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454602118340801	1	19890916		HOLMAN	D	 800	G	R			X	Y	tiffany	11-AUG-2005 17:56:23	tiffany	11-AUG-2005 17:56:23
USGS	454603118324801	1	19641007		DURAND							X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454603118334601	1	19551001		RUTHER	D						X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454603118334601	2	19670909		DON SMITH	D	  45	G	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454603119070001	1	19710211		TROY GRIFFIN	D	  82	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	30-MAR-2005 18:26:37
USGS	454603119070001	2	19710522		JUNGMANN DRL	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	30-MAR-2005 18:26:37
USGS	454603119070001	3	19770304		WALLACE	D			A			X	Y	tiffany	30-MAR-2005 18:26:37	tiffany	30-MAR-2005 18:26:37
USGS	454603119070001	4	19780701		WALLACE	D			A			X	Y	tiffany	30-MAR-2005 18:26:37	tiffany	30-MAR-2005 18:26:37
USGS	454605119355301	1	1961			O		B	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	02-NOV-2004 20:58:54
USGS	454608118344501	1	19681002		DON SMITH	D	  90	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454610119082401	1	19740307		COLLIER	D	 570	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454610119082401	2	19810430		LARRY BURD	D			A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	28-JAN-2005 22:03:49
USGS	454610119082401	3	19840515		LARRY BURD	D			A			X	Y	tiffany	28-JAN-2005 22:03:49	tiffany	28-JAN-2005 22:03:49
USGS	454611119150001	1	19660627		BEN DREYER	D	  76	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454611119410401	1	19831216		BROWN&BROWN	D	 165	G	A	P	 72	P	Y	nwis	04-NOV-1998 00:00:00	nwis	12-MAR-1986 00:00:00
USGS	454612119000001	1	19760804		LARRY BURD	D	  35	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	08-NOV-2004 21:03:34
USGS	454615119554101	1	19800718		BROWN&BROWN	D	  39	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454618119145701	1	19660922		BEN DREYER	D	  65	G			  4	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454619119261301	1	19670925		KEY	D	  20	B	C	P	 10	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454619119265601	1	19630901		KEY	D			C	P	 10	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454620119261301	1	19670925		CLARK KEY	D	  20	B	C			X	Y	tiffany	17-AUG-2005 13:37:52	tiffany	17-AUG-2005 13:37:52
USGS	454620119275101	1	19640820		KEY		  20	B	C	P	 12	F	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454620119552601	1	19801002		BROWN&BROWN	D	  60	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454622119260201	1	19630505		CLARK KEY	D	  20	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454625118330901	1	1953		DON SMITH	D	  60	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	24-FEB-2005 16:38:31
USGS	454625118330901	2	19720324		D. SMITH	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	24-FEB-2005 16:38:31
USGS	454631119333801	1	19600608		CRAMER	D	 123	C	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	02-NOV-2004 17:51:32
USGS	454631119333801	2	19800308		JOHN BROWN	D			C			X	Y	tiffany	02-NOV-2004 17:51:33	tiffany	02-NOV-2004 17:51:33
USGS	454635119120001	1	19770713		TROY GRIFFIN	D	  85	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	28-JAN-2005 18:19:44
USGS	454635119120001	2	19790315		TROY GRIFFIN	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454636119184101	1	19910917			D	  55	Z	B			S	Y	jmgordon	28-APR-2005 00:30:45	jmgordon	28-APR-2005 00:30:45
USGS	454638119190901	1	19951018		Claassen	D	  82	B	B			S	Y	jmgordon	28-APR-2005 00:30:47	jmgordon	28-APR-2005 00:30:47
USGS	454639119563001	1	19800908		BROWN&BROWN	D	  59	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454643118335501	1	1951		GEO. SCOTT	S			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	01-DEC-2004 22:39:20
USGS	454643118335501	2	19630712		D.K. SMITH	D			C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	01-DEC-2004 22:39:20
USGS	454643118335501	3	19850719		PAT WALLACE	D			A			X	Y	tiffany	01-DEC-2004 22:39:21	tiffany	01-DEC-2004 22:39:21
USGS	454645122512201	1	19670216		F.E.MCKNIGHT	D	  18	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	02-MAY-1988 00:00:00
USGS	454646118315901	1	19671103		GLENN PARR	D	  45	G	C	P	 36	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454647119050801	1	19771016		BURD DRLG	D	  28	G	A	P	  8	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454647119111701	1	19730716		C SEDGWICK	D	  30	G	A			X	Y	tiffany	04-FEB-2005 15:30:21	tiffany	04-FEB-2005 15:30:21
USGS	454648118355201	1	19760216		D.K. SMITH	D	  46	G	C	P	  4	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454648119012701	1			RUTHER	O							Y	tiffany	06-JUN-2005 15:42:55	tiffany	06-JUN-2005 15:42:55
USGS	454648119012701	2	19641125		BEN DRYER	D	  19	G	C			X	Y	tiffany	06-JUN-2005 15:42:56	tiffany	06-JUN-2005 15:42:56
USGS	454648119012701	3	19760326		LARRY BURD	D			C			X	Y	tiffany	06-JUN-2005 15:42:56	tiffany	06-JUN-2005 15:42:56
USGS	454648119012701	4	19850416		LARRY BURD	D			A			X	Y	tiffany	06-JUN-2005 15:42:56	tiffany	06-JUN-2005 15:42:56
USGS	454648119112901	1	19751027		TROY GRIFFIN	D	  36	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454648119131501	1	1920		JAMES BOEBE	S							Y	tiffany	03-FEB-2005 22:11:44	tiffany	03-FEB-2005 22:11:44
USGS	454650119040501	1	19771003		BURD DRLG	D	  18	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	16-NOV-2004 22:29:44
USGS	454653119130301	1	19590709		DREYER,BEN	D		G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	16-SEP-2004 15:20:19
USGS	454653119130301	2	19621006		DREYER, BEN	D			C			X	Y	tiffany	16-SEP-2004 15:20:19	tiffany	16-SEP-2004 15:20:19
USGS	454653119130301	3	19640714		DREYER, BEN	D			C			P	Y	tiffany	16-SEP-2004 15:20:20	tiffany	16-SEP-2004 15:20:20
USGS	454653119130301	4	19820624		BROWN, EDWIN	D			C			P	Y	tiffany	16-SEP-2004 15:20:20	tiffany	16-SEP-2004 15:20:20
USGS	454654119273301	1	19531128		LEONARD,H.T.	A		C	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	01-APR-2005 18:19:26
USGS	454657119133801	1	19770415		GRIFFIN DRLG	D	  64	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-OCT-2004 21:57:54
USGS	454658119174301	1	19760724		WALLACE DRLG	D	  47	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454659119262001	1	19680701		W.R.ILLE	D	  18	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454659119265701	1	1956			A			C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454703119073001	1	19771230		COLLIER	D	  25	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454705119265701	1	19690620		ILLE	D	  20	B	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454706119262201	1	1950		WALLIS,L.E.	A			C			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	15-SEP-2004 18:11:11
USGS	454706119265701	1	19651215		MCDOLE	D		N	C			P	Y	nwis	04-NOV-1998 00:00:00	tiffany	08-DEC-2004 17:29:05
USGS	454713118242201	1	19661025		R.J.STRASSER	D	  22	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454713118242201	2	19740201		R.J.STRASSER	D	  37	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454713118324501	1	19680118		ROY T FRENCH	D	  30	Z	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454713119202101	1	19670428		HERSHEY	D	  18	Z	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454713119213001	1	19680219		ALLISON	D	  20	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	454713119231301	1	19520908		GLADNEY	A							Y	tiffany	19-NOV-2004 19:31:40	tiffany	19-NOV-2004 19:31:40
USGS	454717119132601	1	19771229		WALLACE DRLG	D	 157	G	A			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	16-NOV-2004 21:37:48
USGS	454718119273601	1	195401		UNKNOWN	A			C				Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
